股票代码,股票简称,报价日,报价日价格,行业PE_通过,个股PE_通过,DCF估值_通过,修正PE估值_通过,蒙特卡洛_通过,子场景通过数,一级行业,二级行业,三级行业,总分_斜率,总分_趋势,盈利能力_斜率,盈利能力_趋势,成长能力_斜率,成长能力_趋势,综合趋势,溢价率上限,定增决策,7个月涨跌幅,标签_盈利_0,标签_盈利_-10,标签_盈利_-20,7个月后价格,最终结论,总分_T-4,评级_T-4,盈利能力_T-4,成长能力_T-4,总分_T-3,评级_T-3,盈利能力_T-3,成长能力_T-3,总分_T-2,评级_T-2,盈利能力_T-2,成长能力_T-2,总分_T-1,评级_T-1,盈利能力_T-1,成长能力_T-1,总分_T,评级_T,盈利能力_T,成长能力_T,波动率_20d,年化收益_20d,区间收益_20d,胜率_20d,波动率_60d,年化收益_60d,区间收益_60d,胜率_60d,波动率_120d,年化收益_120d,区间收益_120d,胜率_120d,波动率_250d,年化收益_250d,区间收益_250d,胜率_250d,MA20,MA30,MA60,MA120,MA250,当前价,均价_all,中位价,价格标准差,漂移率,波动率,数据天数,报价日_md,邀请日,最新交易日,个股PE,个股PB,个股PS,行业PE,行业PB,行业代码,行业名称,营收_T,营业利润_T,净利润_fcf_T,NOPAT_T,折旧_T,资本支出_T,FCF_T,FCF年份_T,营收_T1,营业利润_T1,净利润_fcf_T1,NOPAT_T1,折旧_T1,资本支出_T1,FCF_T1,FCF年份_T1,营收_T2,营业利润_T2,净利润_fcf_T2,NOPAT_T2,折旧_T2,资本支出_T2,FCF_T2,FCF年份_T2,营收_T3,营业利润_T3,净利润_fcf_T3,NOPAT_T3,折旧_T3,资本支出_T3,FCF_T3,FCF年份_T3,营收_T4,营业利润_T4,净利润_fcf_T4,NOPAT_T4,折旧_T4,资本支出_T4,FCF_T4,FCF年份_T4,FCF_3年斜率,营收_3年斜率,NOPAT_3年斜率,报价日MA20,锁定价当前价,定价方式,净利润,step2通过,行业级别,行业波动率_20d,行业年化收益_20d,行业区间收益_20d,行业胜率_20d,行业波动率_60d,行业年化收益_60d,行业区间收益_60d,行业胜率_60d,行业波动率_120d,行业年化收益_120d,行业区间收益_120d,行业胜率_120d,行业波动率_250d,行业年化收益_250d,行业区间收益_250d,行业胜率_250d,行业MA20,行业MA60,行业MA120,行业MA250,行业漂移率,行业波动率_总,行业总天数,同行公司数,同行PE_均值,同行PE_中位,同行PE_标准差,同行PB_均值,同行PB_中位,同行PS_均值,同行PS_中位,同行市值_均值,同行市值_中位,流动比率,速动比率,存货周转率,应收账款周转率,流动资产周转率,总资产周转率,ROA,总资产净利率,ROE,ROE摊薄,现金流动负债比,现金利息负债比,净利率,毛利率,资产负债率,利息资本化率,产权比率,已获利息倍数,研发费用率,营收增长,利润增长,净利增长,扣非净利增长,ROE增长,总营收增长,营收增长2,净资产增长
688571.SH,杭华股份,20250522.0,7.13,1,1,0,1,1,7,nan,nan,nan,,nan,,nan,,nan,nan,-0.15,建议参与本次定向增发,3.93,1.0,1.0,1.0,7.41,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.6550903700904426,-0.5851881220428207,-0.06797385620915042,0.47368421052631576,0.5366682411498516,0.7782440885826878,0.14814814814814814,0.4576271186440678,0.48035513178221634,0.6177160297387212,0.25971731448763236,0.5126050420168067,0.47221342992736226,0.12816455696202533,0.12816455696202533,0.4939759036144578,7.283499999999999,,7.412166666666667,7.0408333333333335,6.252120000000001,7.13,,,,0.13179664833505464,0.4660635270270457,260.0,,,,26.4982,2.1221,2.6363,299.63,4.32,850335.SI,涂料油墨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43,7.13,ma20_discount_90,0.0,1,6660.12,0.1667,-0.223,-0.0178,0.45,0.2234,0.294,0.0706,0.55,0.2031,0.2411,0.1157,0.5,0.2129,0.0428,0.0428,0.504,6676.94,6463.26,6326.54,6368.21,0.294,0.2234,673.0,8.0,106.36955,68.15825000000001,90.30555586973873,3.5152124999999996,2.70575,5.747225,4.5558499999999995,39.34829844875,32.031671945,3.5695583650679135,3.1755871851880344,5.273615607506399,4.039954013713307,0.7887943195873937,0.6359997226470732,7.620601332468409,6.9640385641855245,9.186624292264295,9.186624292264295,171.63037970557212,679.9408388463597,10.949750945174525,26.210483908286097,23.087194196932913,2.320565781459679,0.3057869272053491,-17.9281053793338,0.04334642899969264,14.613114517137154,14.851484136883272,13.174764434351586,13.174764434351586,7.604049497231742,6.753388651689246,6.753388651689246,4.566012226718738
688571.SH,杭华股份,20250730.0,8.17,1,1,0,1,1,7,nan,nan,nan,,nan,,nan,,nan,nan,0.0,建议参与本次定向增发,-2.82,0.0,1.0,1.0,7.94,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.2355,0.5261,0.0421,0.55,0.225,0.3722,0.0893,0.6,0.3868,0.1681,0.0807,0.5417,0.4297,0.664,0.664,0.54,8.09,7.9,7.66,7.63,6.99,8.17,6.54,6.69,1.03,0.3722,0.225,333.0,20250730.0,20250727.0,20250730.0,26.4982,2.1221,2.6363,299.63,4.32,850335.SI,涂料油墨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09,8.17,ma20_discount_90,0.0,1,6660.12,0.1667,-0.223,-0.0178,0.45,0.2234,0.294,0.0706,0.55,0.2031,0.2411,0.1157,0.5,0.2129,0.0428,0.0428,0.504,6676.94,6463.26,6326.54,6368.21,0.294,0.2234,673.0,8.0,106.36955,68.15825000000001,90.30555586973873,3.5152124999999996,2.70575,5.747225,4.5558499999999995,39.34829844875,32.031671945,3.5695583650679135,3.1755871851880344,5.273615607506399,4.039954013713307,0.7887943195873937,0.6359997226470732,7.620601332468409,6.9640385641855245,9.186624292264295,9.186624292264295,171.63037970557212,679.9408388463597,10.949750945174525,26.210483908286097,23.087194196932913,2.320565781459679,0.3057869272053491,-17.9281053793338,0.04334642899969264,14.613114517137154,14.851484136883272,13.174764434351586,13.174764434351586,7.604049497231742,6.753388651689246,6.753388651689246,4.566012226718738
688577.SH,浙海德曼,20240229.0,71.12,0,0,0,1,0,4,机械设备,通用设备,机床工具,-3.58,不通过,-1.82,不通过,-0.56,通过,不通过,0.0,不建议本阶段参与该企业的本笔定向增发,-46.08,0.0,0.0,0.0,38.35,不通过,72.75,中等,22.5,15.38,70.52,中等,21.45,16.38,63.95,较差,18.45,14.38,61.05,较差,16.5,13.5,59.6,差,15.9,14.0,1.4104,0.7825,0.0626,0.45,0.9201,-0.0395,-0.0095,0.3833,0.8452,1.5103,0.725,0.425,0.6314,0.5321,0.5321,0.432,60.93,64.05,71.31,60.9,55.92,71.12,51.1,46.83,12.61,-0.0395,0.9201,334.0,20240229.0,20240226.0,20240229.0,128.5026,4.3649,5.7872,45.11,2.89,850711.SI,机床工具,6.3099998315,0.6668529168999999,0.5968031854,0.6668529168999999,0.350188837064,0.9397088159,-0.6799711164,2022.0,5.4080821152,0.8178995290000001,0.7300671551000001,0.8178995290000001,0.20729797276800002,1.8217004635,-1.2946333506999999,2021.0,4.1055092338,0.6043223202,0.5323468288000001,0.6043223202,0.088666081008,1.0832286124,-0.15863680599999994,2020.0,3.8473615844999998,0.5231543575,0.455982281,0.5231543575,0.094536153728,0.2351105367,0.2948570222,2019.0,4.2736344191,0.6650533493999999,0.5766264553,0.6650533493999999,0.10247686344000001,0.3685704342,0.020109309899999945,2018.0,0.2606671552000001,-1.1022452988499991,-0.03126529835000002,60.93,71.12,ma20_discount_90,23899572.19,1,1520.48,0.74,4.27,0.3416,0.7,0.5175,-0.1114,-0.0267,0.5,0.4084,-0.0836,-0.0401,0.4833,0.3472,-0.0057,-0.0057,0.5,1328.44,1419.04,1485.53,1544.57,-0.1114,0.5175,670.0,13.0,50.87359230769231,34.5064,41.336877890151854,3.889830769230769,3.7315,7.81143846153846,4.5415,58.62531581692307,65.55010929000001,1.8644847950893761,1.0482111812423474,1.3323549810564803,6.9920385499972335,0.8561033651927129,0.4849180845086582,5.029165574860073,4.586381382264442,7.1126746675561305,7.1126746675561305,28.62823548407021,154.6571723890501,9.458053903911583,31.864937635379075,37.29776458691518,5.995857227400876,0.5943633394426278,-82.25922148008561,0.05585570001769976,-18.467624291785118,-19.09494794559126,-18.253659100955772,-18.253659100955772,-23.102672707785107,16.67721933742579,16.67721933742579,6.448586424230634
688582.SH,芯动联科,20241118.0,44.32,0,0,0,1,0,4,电子,半导体,模拟芯片设计,-1.34,通过,-0.69,通过,-0.61,通过,通过,-0.138,不建议本阶段参与该企业的本笔定向增发,44.95,1.0,1.0,1.0,64.24,不通过,70.72,中等,23.1,16.12,74.15,中等,24.15,17.0,73.22,中等,24.6,15.62,69.65,较差,21.15,16.62,68.65,较差,21.15,15.62,0.8227328213541818,-0.31463691932230897,-0.02977232924693518,0.47368421052631576,0.8111496445096493,2.482851098783703,0.3491628614916287,0.559322033898305,0.674589280635277,1.3465857915271746,0.5059463132857629,0.5714285714285714,,,,,47.966,,39.947,34.75866666666668,,44.32,,,,0.5198950591523722,0.6584387043469697,193.0,,,,85.9782,7.9625,44.8009,100.66,4.07,850815.SI,模拟芯片设计,4.0450260408,2.2280639730000003,2.2217339726,2.2280639730000003,0.026663186992,0.3824175247,1.2927083292,2024.0,3.1708677774000003,1.6548059553,1.6539880341,1.6548059553,0.020592320376,0.1935704853,0.003599562100000009,2023.0,2.268559813,1.1684434968000001,1.1660534968,1.1684434968000001,0.005804449192,0.2430247325,0.4234506741,2022.0,1.6609311116,0.8614875381,0.8260507765,0.8614875381,0.004482808024,0.1233658049,0.11085634270000001,2021.0,1.0858448748,0.5922104689,0.5189910038000001,0.5922104689,0.005691844976,0.2654689071,-0.2794616207,2020.0,-0.4346288275499998,-0.8882331139000003,-0.5298102380999998,48.88,44.32,ma20_discount_90,44367706.9,1,3100.5,0.502,0.0863,0.0069,0.45,0.6746,1.9468,0.4672,0.5,0.5355,0.5357,0.2571,0.45,0.4597,-0.1192,-0.1192,0.452,3226.86,2820.34,2613.91,2695.77,1.9468,0.6746,673.0,14.0,78.63917142857143,67.65174999999999,43.10786142504187,4.525271428571428,4.09365,9.560564285714287,7.8852,181.1974815907143,149.801725665,32.6927113007426,31.205959870893775,0.911093018824583,1.4344108784051115,0.24385431289746598,0.22355575698927108,10.84251922665529,11.661115283640454,12.123666938640149,12.123666938640149,1303.393551838274,8006.411727111551,52.161999497065494,83.00897013303509,2.8093279325371365,0.0,0.028905324685758942,-13.245261975225727,0.2529211178138733,41.62481624759726,41.84495296648382,41.84495296648382,41.84495296648382,-41.270042021813794,39.77448420047455,39.77448420047455,243.7397142490323
688582.SH,芯动联科,20250609.0,70.1,1,1,0,1,1,7,电子,半导体,模拟芯片设计,-1.83,通过,-0.95,通过,-0.48,通过,通过,-0.15,建议参与本次定向增发,6.98,1.0,1.0,1.0,74.99,通过,74.15,中等,24.15,17.0,73.22,中等,24.6,15.62,69.65,较差,21.15,16.62,68.65,较差,21.15,15.62,67.28,较差,21.15,14.62,0.3492,0.6747,0.054,0.4,0.6086,0.1934,0.0464,0.3667,0.5729,0.7311,0.3509,0.4667,0.6244,1.3917,1.3917,0.52,65.68,65.89,63.39,59.97,51.39,70.1,43.81,40.76,14.06,0.1934,0.6086,326.0,20250609.0,20250606.0,20250609.0,85.9782,7.9625,44.8009,100.66,4.07,850815.SI,模拟芯片设计,4.0450260408,2.2280639730000003,2.2217339726,2.2280639730000003,0.026663186992,0.3824175247,1.2927083292,2024.0,3.1708677774000003,1.6548059553,1.6539880341,1.6548059553,0.020592320376,0.1935704853,0.003599562100000009,2023.0,2.268559813,1.1684434968000001,1.1660534968,1.1684434968000001,0.005804449192,0.2430247325,0.4234506741,2022.0,1.6609311116,0.8614875381,0.8260507765,0.8614875381,0.004482808024,0.1233658049,0.11085634270000001,2021.0,1.0858448748,0.5922104689,0.5189910038000001,0.5922104689,0.005691844976,0.2654689071,-0.2794616207,2020.0,-0.4346288275499998,-0.8882331139000003,-0.5298102380999998,65.68,70.1,ma20_discount_90,44367706.9,1,3100.5,0.502,0.0863,0.0069,0.45,0.6746,1.9468,0.4672,0.5,0.5355,0.5357,0.2571,0.45,0.4597,-0.1192,-0.1192,0.452,3226.86,2820.34,2613.91,2695.77,1.9468,0.6746,673.0,14.0,78.63917142857143,67.65174999999999,43.10786142504187,4.525271428571428,4.09365,9.560564285714287,7.8852,181.1974815907143,149.801725665,50.46948375597119,48.589572146438016,0.756982364168331,1.412251851227345,0.18837900544688257,0.17753352999749025,9.204079199230813,9.75104414390907,10.025276360220099,10.025276360220099,1817.713156950217,9190.924286044125,54.925084540632504,85.03206703756456,2.6679255970283418,0.0,0.027410549023980185,-16.827548618577325,0.2706721915400728,34.642008379530765,34.32587943775137,34.32587943775137,34.32587943775137,-17.30821696967053,27.568423686110894,27.568423686110894,9.698789708962629
688588.SH,凌志软件,20231226.0,11.08,1,0,0,1,0,4,nan,nan,nan,,nan,,nan,,nan,nan,-0.1387,不建议本阶段参与该企业的本笔定向增发,-42.6,0.0,0.0,0.0,6.36,不通过,,nan,,,,nan,,,,nan,,,,nan,,,,nan,,,0.3099,-0.9679,-0.0774,0.4,0.286,-0.5315,-0.1276,0.4833,0.4014,-0.5883,-0.2824,0.4333,0.505,0.0716,0.0716,0.468,12.23,12.28,12.13,13.88,14.91,11.08,13.07,12.49,2.44,-0.5315,0.286,333.0,20231226.0,20231223.0,20231226.0,41.3424,3.5953,6.5615,73.06,4.02,851041.SI,垂直应用软件,6.545119532,1.5601454363999998,1.4118985833000002,1.5601454363999998,0.16134599587999998,0.1000585587,1.2918552237,2022.0,6.526632874,1.7060335463,1.4599306208,1.7060335463,0.155606934856,0.1077011126,1.1652893992,2021.0,6.300915617899999,2.2259446341999998,2.007476674,2.2259446341999998,0.160346411784,0.097867926,1.5953525088,2020.0,5.9662268725,1.6336993763999998,1.4984062528,1.6336993763999998,0.16847906215999997,0.1468163032,1.2188867971000001,2019.0,4.6705288019,0.9876122766,0.9134333179999999,0.9876122766,0.17214902633600002,0.6103399246,0.3161658946,2018.0,0.15174864255000015,-0.12210195704999996,0.3328995989000001,12.23,11.08,ma20_discount_90,44495781.3,1,4402.92,0.2481,-1.3013,-0.1041,0.35,0.2478,-0.4146,-0.0995,0.45,0.2533,-0.3465,-0.1663,0.475,0.2951,-0.0716,-0.0716,0.492,4683.92,4799.2,4973.2,5301.33,-0.4146,0.2478,674.0,14.0,137.1220214285714,55.7358,137.67738158617763,4.976350000000002,4.0872,9.330314285714286,5.9916,185.927116795,120.16584385499999,10.687599580986777,10.644679233215872,99.18521664157717,6.273190243626656,0.6769771667811487,0.4624838032353016,12.260323473510311,9.976597423387107,10.799298072127673,10.799298072127673,584.9519093829076,8342.61861470538,21.571776900284732,41.16225993472047,7.5337576405046836,0.0,0.08152378494748504,9.789356445721612,0.09814414726261106,-8.551303707737654,-8.151684371978664,-3.290021924033611,-3.290021924033611,-8.529618645335706,0.28324954623456144,0.28324954623456144,5.407223467884847
688593.SH,新相微,20241017.0,17.73,0,0,1,0,0,4,电子,半导体,数字芯片设计,-3.32,不通过,-2.52,不通过,-1.09,不通过,不通过,,不建议本阶段参与该企业的本笔定向增发,-4.68,0.0,1.0,1.0,16.9,不通过,65.75,较差,21.9,14.75,80.38,良好,27.0,20.38,67.82,较差,23.55,13.0,60.23,较差,15.6,13.5,59.25,差,15.0,12.75,1.337,15.0311,1.2025,0.75,0.8576,3.7175,0.8922,0.55,0.6872,2.1721,1.0426,0.5167,0.6177,0.182,0.182,0.472,15.85,15.54,14.66,13.04,13.01,17.73,12.77,12.22,3.51,3.7175,0.8576,331.0,20241017.0,20241014.0,20241017.0,1142.16,5.1848,16.5479,98.23,6.16,850814.SI,数字芯片设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85,17.73,ma20_discount_90,0.0,0,2478.77,0.9461,7.4808,0.5985,0.65,0.6171,1.4638,0.3513,0.4333,0.4856,0.9071,0.4354,0.4833,0.43,0.3278,0.3278,0.48,2209.72,1866.27,1828.67,1820.32,1.4638,0.6171,666.0,22.0,93.39598636363638,62.654,87.36739590732655,5.677240909090909,4.89175,10.563886363636366,8.475200000000001,385.5494484527273,186.616692315,7.232200198773299,6.043757531834194,2.2990922065272796,5.823698805465373,0.47821401113311535,0.37848658289616605,0.758920331687101,2.1694714214087245,2.4527751619293663,2.4527751619293663,437.8617864479393,947.7728079665667,5.731963877842129,20.99730825597475,10.912602523429129,4.073903390705053,0.122925032078519,-0.7419447427402764,0.11868380543434764,-81.45634984004731,-81.45400335737261,-74.58574804392386,-74.58574804392386,-86.45170957682457,12.515786789237485,12.515786789237485,145.95103142255667
688595.SH,芯海科技,20240112.0,39.91,0,0,0,0,0,2,电子,半导体,数字芯片设计,-4.11,不通过,-2.18,不通过,-0.72,通过,不通过,,不建议本阶段参与该企业的本笔定向增发,-38.19,0.0,0.0,0.0,24.67,不通过,70.92,中等,23.1,17.75,70.45,中等,21.45,16.0,56.25,差,15.45,13.5,58.25,差,15.0,15.5,56.45,差,15.45,14.38,0.7096,-0.4236,-0.0339,0.35,0.6641,1.1786,0.2829,0.45,0.5569,0.4578,0.2197,0.45,0.4763,-0.0275,-0.0275,0.484,41.49,41.4,40.54,37.25,39.04,39.91,38.57,39.48,5.75,1.1786,0.6641,334.0,20240112.0,20240109.0,20240112.0,-42.55,6.2958,13.6704,77.28,4.26,850814.SI,数字芯片设计,6.1767246579999995,-0.045874124100000004,0.0279538418,-0.045874124100000004,0.117020183144,1.3388132454000001,-2.1283068082,2022.0,6.5908121591999995,0.9123211495999999,0.9562264167,0.9123211495999999,0.10429018044800001,1.3121010288,-0.07549612930000008,2021.0,3.6279600401,0.9031149389,0.8932146315,0.9031149389,0.094727138368,0.8725024157,-0.3307592628999999,2020.0,2.5840641372,0.43020939770000005,0.4280230018,0.43020939770000005,0.006205758128000001,0.46754967659999996,-0.484634254,2019.0,2.1929628613,0.2579359087,0.28091402309999997,0.2579359087,0.005208246616,0.3257608943,-0.23777437129999998,2018.0,0.8987737726499998,-1.2743823089499988,0.4744945315000001,41.49,39.91,ma20_discount_90,-88106830.72,0,1626.98,0.2832,-1.9357,-0.1549,0.35,0.2835,-0.7077,-0.1699,0.45,0.2716,-0.4422,-0.2122,0.4667,0.311,-0.2207,-0.2207,0.46,1785.73,1933.2,1921.29,2042.24,-0.7077,0.2835,673.0,18.0,92.39385555555556,70.30595,56.79998837303503,4.617861111111111,4.24395,11.401572222222223,7.3669,269.6902262744444,120.25778332,5.986149596439011,5.021353214589816,2.2528756838334876,3.1589990302290407,0.5970974372379675,0.43823565005477866,-0.5930930951386977,0.19833116596649575,0.2680901773994815,0.2680901773994815,294.7261583425309,680.7503396154186,0.45256739368808696,39.18928348157558,35.49393167319461,29.993549698800017,0.5502633522075935,3.3208470467849445,0.301342127480017,-105.02828681765331,-106.4626650780816,-97.07665032969173,-97.07665032969173,-97.41140731947473,-6.282799315134213,-6.282799315134213,10.993275912973195
688596.SH,正帆科技,20220729.0,22.0,1,1,1,1,1,8,机械设备,专用设备,其他专用设备,-1.34,通过,-0.21,通过,-1.26,不通过,通过,-0.2,建议参与本次定向增发,50.91,1.0,1.0,1.0,33.2,不通过,70.3,中等,20.85,19.75,69.05,较差,20.85,18.12,69.95,较差,21.0,17.38,69.32,较差,20.55,18.25,63.47,较差,19.95,13.38,0.628,2.6934,0.2155,0.5,0.5139,1.5553,0.3733,0.6,0.5117,-0.1807,-0.0868,0.4917,0.5556,-0.0209,-0.0209,0.5,19.23,19.35,18.94,19.44,22.46,22.0,20.59,20.05,3.69,1.5553,0.5139,335.0,20220729.0,20220726.0,20220729.0,31.5595,3.0415,2.7839,39.9,3.69,850727.SI,其他专用设备,18.3676443127,1.8311368765,1.6840280859,1.8311368765,0.264637820664,1.8716286331,-2.0311963506,2021.0,11.089854841600001,1.4315392272999998,1.2425806795,1.4315392272999998,0.266655418256,0.2912956028,-0.7865919887999999,2020.0,11.857045156,0.9462859073000001,0.8302278016,0.9462859073000001,0.280200960336,0.40198350829999996,0.5705983606,2019.0,9.2063242027,0.6810488740999999,0.6003349768999999,0.6810488740999999,0.196780160128,0.2022722745,1.0068340157,2018.0,7.071630849500001,0.3297914912,0.3051633331,0.3297914912,0.075327909864,0.7152032517,-1.091597416,2017.0,1.3008973556,-3.2552995783499963,-0.44242548459999953,19.23,22.0,ma20_discount_90,11257680.38,1,15495.34,0.313,1.2061,0.0965,0.65,0.2811,1.3832,0.332,0.6833,0.3487,0.1535,0.0737,0.5917,0.3212,0.0615,0.0615,0.56,15189.93,13823.48,13505.44,15067.12,1.3832,0.2811,672.0,22.0,80.77099545454546,68.1396,50.46240065719928,4.924277272727272,4.18215,4.83395,4.18725,89.89656525681818,47.040645014999996,1.8854741395842647,1.248515509237014,1.5944527710407173,4.437455727742728,0.7296125727759759,0.5799997373551624,5.676180228321175,5.317697963289551,9.43647072472375,9.43647072472375,53.66243129215078,1234.3708958507473,9.168448916095393,26.17388809993406,46.769928318277664,4.112704560051775,0.8799233528599663,-50.126017201565276,0.042586307867425,27.913845571222947,28.33310948617073,35.526659450204335,35.526659450204335,-9.86961667993662,65.62565132773179,65.62565132773179,9.362441343875599
688598.SH,金博股份,20220708.0,281.0,1,1,0,0,0,5,电力设备,光伏设备,光伏辅材,-1.15,通过,-0.96,通过,-0.01,通过,通过,-0.2,不建议本阶段参与该企业的本笔定向增发,-14.95,0.0,0.0,1.0,239.0,不通过,77.65,中等,27.0,16.75,76.15,中等,27.0,15.25,79.25,中等,26.1,19.25,78.78,中等,27.0,20.12,70.58,中等,22.2,14.25,0.4922,-0.2185,-0.0175,0.5,0.5201,1.3361,0.3207,0.5167,0.5525,-0.2453,-0.1177,0.4333,0.6136,0.0293,0.0293,0.46,293.62,284.76,259.53,259.89,299.88,281.0,266.18,270.0,70.07,1.3361,0.5201,335.0,20220708.0,20220705.0,20220708.0,35.9685,10.9653,14.185,62.71,5.6,857354.SI,光伏辅材,13.3789669916,5.7129671693,5.0109597405,5.7129671693,0.6034817620720001,6.4052678832000005,-5.6504344334,2021.0,4.2646882455,1.9453579977000002,1.6857522767,1.9453579977000002,0.19683941220800003,2.2533279158,-1.8409163751000002,2020.0,2.3952303434999997,0.8881973899,0.7767246599,0.8881973899,0.063586966104,0.1135189159,-0.1520676802,2019.0,1.7954556097,0.6308971503999999,0.5391394756,0.6308971503999999,0.05429786387200001,0.1803211565,0.16615509590000005,2018.0,1.4185622663,0.34039285119999996,0.2896874013,0.34039285119999996,0.046084824712000004,0.0458936717,0.024919772300000004,2017.0,2.7491833765999996,-5.4918683240499995,-2.4123848897,293.62,281.0,ma20_discount_90,202664335.78,0,1798.61,0.414,0.3983,0.0319,0.55,0.4642,0.6129,0.1471,0.5667,0.437,-0.1899,-0.0912,0.5,0.4864,0.0411,0.0411,0.488,1742.16,1672.11,1750.07,1944.63,0.6129,0.4642,672.0,13.0,101.4204,58.3869,113.6580243923377,4.756107692307692,4.2868,3.8912538461538473,3.7186,213.14163215230778,66.26,5.345729657741565,4.771322430986164,3.6034169770386564,5.176081371917853,0.9062439319951431,0.6046017862352647,26.322733723048696,22.644761824746695,31.478281642517086,31.478281642517086,79.51827596441728,542.3661926532761,37.45401078907016,57.274976337194786,35.69611749878367,26.85567792590223,0.5551160538107238,73.82862460813428,0.04856306231325107,193.6717650969359,190.5361639421219,197.25362437649318,197.25362437649318,45.899479303896705,213.7150061488592,213.7150061488592,46.29289728917289
688601.SH,力芯微,20240712.0,43.24,1,1,1,1,0,7,电子,半导体,模拟芯片设计,-1.56,通过,-0.62,通过,-0.73,通过,通过,-0.15,建议参与本次定向增发,7.35,1.0,1.0,1.0,46.42,通过,67.67,较差,21.45,15.25,74.88,中等,22.95,17.5,64.82,较差,19.5,13.75,68.3,较差,21.6,14.75,63.17,较差,19.05,13.0,0.6286,-0.1542,-0.0123,0.55,0.535,0.4388,0.1053,0.5167,0.6279,-0.1788,-0.0858,0.4583,0.5345,-0.1275,-0.1275,0.46,43.99,43.35,42.46,43.96,46.44,43.24,53.32,48.47,14.19,0.4388,0.535,334.0,20240712.0,20240709.0,20240712.0,25.5421,4.6867,6.2239,82.01,3.21,850815.SI,模拟芯片设计,8.8675417996,2.1696089119999997,2.0050867929,2.1696089119999997,0.015620135719999999,0.1892307362,1.9577163594,2023.0,7.675171800599999,1.5949997345,1.4596406911000002,1.5949997345,0.013755138936000002,0.0938874499,0.8394016726000001,2022.0,7.7356461686,1.6993929733000002,1.5924427044999998,1.6993929733000002,0.013793009056,0.12350329630000001,0.7051929454000001,2021.0,5.428366659299999,0.7024595591,0.6695081992,0.7024595591,0.010592110944,0.0715382205,0.4956626431000001,2020.0,4.7457921393,0.4225743254,0.4079635159,0.4225743254,0.009195438128000001,0.044665992300000006,0.0134314542,2019.0,-0.6262617069999998,-0.5659478155000014,-0.23510796934999967,43.99,43.24,ma20_discount_90,53477035.7,1,2567.14,0.3964,0.2136,0.0171,0.35,0.3203,0.3723,0.0893,0.5,0.4075,-0.1908,-0.0916,0.4833,0.3576,-0.1849,-0.1849,0.46,2419.97,2460.77,2497.7,2899.39,0.3723,0.3203,672.0,15.0,82.06786666666667,74.5589,48.98100811764586,3.508273333333333,3.1823,9.762379999999999,7.2521,135.12133510799998,117.38168153,10.844991621420974,9.332137767863392,2.7739652414836766,5.52052094488911,0.684528940310539,0.65207130196836,15.365704432341202,14.74432920817857,16.984407228411143,16.984407228411143,725.3456986954234,2946.7219444203492,22.611529082281244,43.47026414776958,9.650106509284528,0.7518649835694101,0.11231399632627814,-24.209164532664555,0.12134259263920662,36.025659758503245,36.39684722902154,37.36851850772576,37.36851850772576,20.589345398256967,15.535417707611296,15.535417707611296,14.497093615145499
